username,password,ip,goodsId
customer_354021,123,40.81.9.237,1
customer_827306,123,206.86.88.227,1
customer_410092,123,106.245.4.113,1
customer_236283,123,41.144.2.199,1
customer_144460,123,164.152.55.187,1
customer_462027,123,2.7.236.188,1
customer_978526,123,104.135.97.145,1
customer_477808,123,226.218.193.195,1
customer_21383,123,69.25.157.244,1
customer_942142,123,119.8.145.28,1
customer_467240,123,250.74.26.236,1
customer_386458,123,159.140.211.236,1
customer_393086,123,191.180.135.186,1
customer_12277,123,246.85.161.144,1
customer_138818,123,87.203.9.142,1
customer_423267,123,185.55.242.148,1
customer_955952,123,232.158.23.228,1
customer_886213,123,138.229.97.225,1
customer_904980,123,36.237.60.139,1
customer_495810,123,132.92.30.230,1
customer_973154,123,130.177.79.77,1
customer_671483,123,248.192.67.29,1
customer_570342,123,104.120.173.21,1
customer_956615,123,198.67.140.184,1
customer_354333,123,162.6.4.59,1
customer_535048,123,21.122.9.119,1
customer_320137,123,222.139.174.119,1
customer_186608,123,170.90.98.241,1
customer_724274,123,177.218.169.27,1
customer_787579,123,239.167.122.53,1
customer_669428,123,30.48.170.245,1
customer_323609,123,239.103.117.253,1
customer_896431,123,203.99.101.250,1
customer_916478,123,135.171.77.6,1
customer_401987,123,88.197.193.1,1
customer_968729,123,53.86.51.189,1
customer_452683,123,252.18.214.148,1
customer_363166,123,188.135.87.247,1
customer_563166,123,140.41.75.184,1
customer_264698,123,86.215.47.199,1
customer_768200,123,112.66.250.225,1
customer_112677,123,231.116.255.247,1
customer_699259,123,145.162.22.128,1
customer_831329,123,47.235.15.30,1
customer_258760,123,106.81.81.81,1
customer_491648,123,99.254.86.107,1
customer_413436,123,198.215.73.118,1
customer_884936,123,243.48.191.38,1
customer_525187,123,74.107.159.146,1
customer_14335,123,115.27.55.246,1
customer_82156,123,38.154.76.9,1
customer_648904,123,57.255.192.190,1
customer_664016,123,86.135.181.7,1
customer_148728,123,150.27.4.73,1
customer_807113,123,196.26.66.68,1
customer_536492,123,253.42.85.170,1
customer_28331,123,241.20.143.208,1
customer_270204,123,251.47.81.57,1
customer_549027,123,82.39.247.238,1
customer_232534,123,206.101.68.14,1
customer_714180,123,22.164.123.190,1
customer_176529,123,108.251.155.227,1
customer_825291,123,216.51.41.238,1
customer_915312,123,95.217.132.34,1
customer_724989,123,182.23.233.195,1
customer_855883,123,226.134.142.37,1
customer_191092,123,71.226.249.198,1
customer_792340,123,171.111.76.113,1
customer_285384,123,167.75.204.13,1
customer_832644,123,163.242.142.120,1
customer_13414,123,217.172.166.80,1
customer_294571,123,112.225.68.220,1
customer_347184,123,229.195.34.173,1
customer_622852,123,138.206.133.72,1
customer_559231,123,70.51.73.152,1
customer_480614,123,195.117.13.112,1
customer_262695,123,32.121.49.48,1
customer_968149,123,192.146.81.184,1
customer_986498,123,232.58.129.196,1
customer_700965,123,5.145.247.160,1
customer_275010,123,217.226.18.107,1
customer_767281,123,50.239.71.42,1
customer_612503,123,82.210.144.17,1
customer_190544,123,1.39.105.109,1
customer_812329,123,14.98.15.216,1
customer_657362,123,190.135.88.115,1
customer_50213,123,37.198.52.28,1
customer_668477,123,141.219.146.15,1
customer_645064,123,167.84.176.125,1
customer_224803,123,203.90.221.155,1
customer_876893,123,147.40.97.109,1
customer_563494,123,223.205.88.255,1
customer_605234,123,187.250.50.124,1
customer_526131,123,34.132.92.2,1
customer_478309,123,5.253.8.146,1
customer_27974,123,136.188.77.151,1
customer_313687,123,10.140.112.12,1
customer_464064,123,29.36.119.20,1
customer_567133,123,76.222.24.120,1
customer_925428,123,45.216.61.183,1
customer_263896,123,206.189.169.115,1
customer_210394,123,50.113.74.163,1
customer_59597,123,120.125.182.255,1
customer_375380,123,146.136.121.206,1
customer_83,123,87.229.170.80,1
customer_741594,123,94.155.141.208,1
customer_314256,123,5.169.245.70,1
customer_358470,123,188.200.103.35,1
customer_480524,123,138.16.221.212,1
customer_475025,123,185.167.122.220,1
customer_832549,123,113.114.55.255,1
customer_82671,123,23.129.222.253,1
customer_483161,123,249.12.67.171,1
customer_605000,123,71.205.204.64,1
customer_283797,123,109.85.202.204,1
customer_410257,123,207.210.236.105,1
customer_380002,123,128.229.146.240,1
customer_617476,123,109.107.145.37,1
customer_304952,123,73.247.226.206,1
customer_718653,123,221.12.169.164,1
customer_423359,123,138.195.181.106,1
customer_818499,123,167.244.111.252,1
customer_995649,123,57.231.10.253,1
customer_238952,123,48.157.156.153,1
customer_253342,123,254.219.240.232,1
customer_152624,123,236.9.44.135,1
customer_598289,123,127.17.102.236,1
customer_765305,123,93.169.28.18,1
customer_287540,123,23.157.234.160,1
customer_923863,123,13.45.245.220,1
customer_316794,123,128.170.61.167,1
customer_29988,123,203.148.138.10,1
customer_67174,123,62.69.84.116,1
customer_955805,123,109.152.230.184,1
customer_749267,123,178.84.253.47,1
customer_581026,123,33.185.200.252,1
customer_929064,123,85.11.138.8,1
customer_354957,123,36.84.208.31,1
customer_602542,123,77.179.138.115,1
customer_479580,123,239.75.155.171,1
customer_160704,123,226.70.230.128,1
customer_68688,123,153.91.8.189,1
customer_735304,123,223.83.119.231,1
customer_474171,123,76.149.88.194,1
customer_451982,123,113.92.196.86,1
customer_96425,123,164.193.229.209,1
customer_501689,123,144.219.180.130,1
customer_16744,123,225.254.172.50,1
customer_935968,123,135.199.221.96,1
customer_148806,123,212.141.98.229,1
customer_343916,123,16.98.176.133,1
customer_670695,123,104.251.76.206,1
customer_922740,123,20.93.179.84,1
customer_75442,123,150.196.15.188,1
customer_485715,123,30.25.248.137,1
customer_18084,123,248.49.247.177,1
customer_198642,123,221.201.78.47,1
customer_731526,123,59.76.36.221,1
customer_558350,123,17.108.222.187,1
customer_119317,123,95.96.6.229,1
customer_114570,123,111.153.219.88,1
customer_815328,123,60.98.125.66,1
customer_382564,123,116.165.125.143,1
customer_184702,123,93.169.218.61,1
customer_128760,123,213.181.93.1,1
customer_528881,123,227.156.230.210,1
customer_41213,123,225.209.120.97,1
customer_746565,123,99.107.157.23,1
customer_682748,123,26.207.157.21,1
customer_683529,123,146.87.58.241,1
customer_23491,123,161.127.27.155,1
customer_259869,123,192.161.8.55,1
customer_804244,123,102.93.200.55,1
customer_68538,123,59.165.228.192,1
customer_240163,123,96.45.37.71,1
customer_999109,123,141.52.192.181,1
customer_302073,123,214.244.225.61,1
customer_424666,123,88.20.68.45,1
customer_850848,123,253.113.46.171,1
customer_203299,123,43.127.147.127,1
customer_144829,123,233.101.99.84,1
customer_823053,123,197.69.2.163,1
customer_1917,123,153.155.146.57,1
customer_995716,123,218.204.190.85,1
customer_436082,123,46.241.89.47,1
customer_44544,123,105.64.226.253,1
customer_388980,123,3.141.67.211,1
customer_710655,123,110.211.207.18,1
customer_901173,123,1.68.33.159,1
customer_370083,123,106.170.108.5,1
customer_672662,123,48.27.199.152,1
customer_919334,123,207.30.208.121,1
customer_767857,123,167.45.173.118,1
customer_922163,123,215.168.51.236,1
customer_153275,123,95.204.49.202,1
customer_732138,123,136.170.204.36,1
customer_330369,123,238.109.212.222,1
customer_965072,123,45.54.69.197,1
customer_572786,123,83.71.130.45,1
customer_954386,123,11.28.83.38,1
customer_769478,123,140.86.164.135,1
customer_625903,123,187.92.11.243,1
customer_910786,123,30.226.66.78,1
customer_608323,123,46.49.75.100,1
customer_961939,123,74.102.142.121,1
customer_26999,123,176.146.7.118,1
customer_104068,123,195.13.114.107,1
customer_278478,123,149.247.219.73,1
customer_359491,123,148.200.146.48,1
customer_736057,123,247.176.130.169,1
customer_881879,123,231.124.164.58,1
customer_544608,123,75.194.28.27,1
customer_111782,123,195.189.90.232,1
customer_920444,123,165.118.29.17,1
customer_365664,123,39.135.73.74,1
customer_974562,123,248.219.58.67,1
customer_997994,123,89.202.132.65,1
customer_597472,123,112.152.96.77,1
customer_675540,123,183.216.158.203,1
customer_243872,123,202.203.178.250,1
customer_485780,123,223.126.135.157,1
customer_915686,123,10.48.106.13,1
customer_62573,123,118.200.178.227,1
customer_870104,123,50.13.236.72,1
customer_515852,123,137.132.7.27,1
customer_647217,123,74.242.237.234,1
customer_649343,123,219.148.180.115,1
customer_880457,123,12.60.73.48,1
customer_443830,123,214.252.248.70,1
customer_109820,123,225.208.141.106,1
customer_842631,123,216.238.217.207,1
customer_423763,123,103.45.36.14,1
customer_481701,123,245.194.109.92,1
customer_67197,123,28.165.180.237,1
customer_667290,123,57.70.103.53,1
customer_189830,123,63.65.199.143,1
customer_663347,123,16.115.44.134,1
customer_846844,123,158.57.51.108,1
customer_730406,123,58.66.79.63,1
customer_804709,123,253.247.85.76,1
customer_932062,123,179.91.216.44,1
customer_244644,123,217.220.187.35,1
customer_362553,123,63.184.33.111,1
customer_632759,123,24.215.213.242,1
customer_53312,123,142.53.114.75,1
customer_389701,123,61.151.93.63,1
customer_856426,123,126.101.168.82,1
customer_64174,123,197.116.119.61,1
customer_871316,123,97.74.113.249,1
customer_667888,123,224.97.75.114,1
customer_989464,123,64.175.76.227,1
customer_759735,123,231.95.17.106,1
customer_208421,123,206.145.155.93,1
customer_59766,123,46.106.192.94,1
customer_693924,123,94.19.157.115,1
customer_115502,123,187.185.207.184,1
customer_429744,123,14.147.162.229,1
customer_1520,123,57.162.123.55,1
customer_193144,123,143.136.239.26,1
customer_493000,123,203.69.2.186,1
customer_966146,123,73.229.30.94,1
customer_610116,123,180.205.22.250,1
customer_404451,123,63.226.59.156,1
customer_28998,123,186.143.249.237,1
customer_88106,123,152.117.67.63,1
customer_955068,123,43.171.192.143,1
customer_521536,123,78.52.92.4,1
customer_878544,123,170.250.123.129,1
customer_346785,123,158.58.189.37,1
customer_587841,123,250.157.161.63,1
customer_325279,123,25.187.200.102,1
customer_421130,123,233.40.203.209,1
customer_909340,123,101.241.29.178,1
customer_942867,123,236.183.92.40,1
customer_146414,123,133.144.42.35,1
customer_831601,123,68.84.38.162,1
customer_759405,123,243.59.86.166,1
customer_952691,123,99.173.207.123,1
customer_708622,123,27.60.17.85,1
customer_127605,123,227.166.221.181,1
customer_235674,123,169.12.80.59,1
customer_476199,123,154.56.154.164,1
customer_502585,123,160.108.39.56,1
customer_205106,123,59.14.67.6,1
customer_64305,123,29.190.100.130,1
customer_594317,123,202.38.155.10,1
customer_217878,123,225.117.146.169,1
customer_633416,123,11.79.237.156,1
customer_631947,123,27.14.163.226,1
customer_909192,123,118.190.141.93,1
customer_416461,123,254.35.103.44,1
customer_289260,123,5.165.29.83,1
customer_461840,123,117.124.218.74,1
customer_903183,123,216.250.90.191,1
customer_208612,123,235.200.88.190,1
customer_35569,123,91.17.7.1,1
customer_858777,123,160.201.241.247,1
customer_954896,123,34.149.139.57,1
customer_378440,123,164.127.34.247,1
customer_246735,123,183.175.173.68,1
customer_796620,123,232.175.125.248,1
customer_448747,123,235.157.42.215,1
customer_328799,123,175.218.166.75,1
customer_529246,123,83.246.123.242,1
customer_867713,123,191.37.140.236,1
customer_180767,123,70.118.88.184,1
customer_751978,123,199.71.14.242,1
customer_747592,123,169.211.186.45,1
customer_861214,123,86.253.176.225,1
customer_815484,123,159.142.255.89,1
customer_578175,123,166.116.183.127,1
customer_86162,123,186.142.210.232,1
customer_400549,123,183.7.45.215,1
customer_90725,123,185.171.120.242,1
customer_155017,123,33.220.241.24,1
customer_150970,123,39.150.128.253,1
customer_242181,123,168.126.233.46,1
customer_378844,123,186.243.39.99,1
customer_886006,123,211.196.206.185,1
customer_662925,123,70.18.113.45,1
customer_729532,123,10.161.106.6,1
customer_427854,123,137.173.255.30,1
customer_474504,123,124.101.122.68,1
customer_954363,123,143.207.221.94,1
customer_656095,123,175.101.200.134,1
customer_611004,123,2.245.80.181,1
customer_381185,123,32.248.246.120,1
customer_476671,123,6.104.248.41,1
customer_92811,123,248.147.124.107,1
customer_562905,123,130.160.139.101,1
customer_982456,123,73.159.163.188,1
customer_211682,123,211.38.95.208,1
customer_653257,123,96.164.93.214,1
customer_667154,123,13.106.32.127,1
customer_956787,123,160.246.159.41,1
customer_547987,123,23.192.160.128,1
customer_185063,123,62.14.124.165,1
customer_839032,123,44.82.132.18,1
customer_335737,123,193.61.53.158,1
customer_636089,123,55.255.110.104,1
customer_98397,123,227.211.238.19,1
customer_741237,123,37.136.61.145,1
customer_300641,123,244.38.196.4,1
customer_196863,123,128.215.196.40,1
customer_690681,123,255.143.230.106,1
customer_116164,123,189.181.33.138,1
customer_908068,123,233.29.64.226,1
customer_764748,123,203.37.153.140,1
customer_47191,123,133.202.71.53,1
customer_218918,123,194.148.21.211,1
customer_502042,123,213.98.82.173,1
customer_584151,123,248.208.195.122,1
customer_797041,123,218.31.190.71,1
customer_621997,123,179.237.223.163,1
customer_366532,123,27.223.172.156,1
customer_331692,123,40.176.236.210,1
customer_164455,123,79.23.10.119,1
customer_41622,123,55.91.7.127,1
customer_998326,123,127.145.186.242,1
customer_402077,123,72.38.98.21,1
customer_63720,123,237.181.181.156,1
customer_474849,123,28.165.114.130,1
customer_119879,123,107.7.239.17,1
customer_293574,123,109.159.229.63,1
customer_215393,123,190.239.197.123,1
customer_875214,123,222.140.220.171,1
customer_515354,123,6.37.41.147,1
customer_322370,123,177.212.78.98,1
customer_466220,123,44.55.108.24,1
customer_788673,123,134.121.84.23,1
customer_636714,123,93.221.193.114,1
customer_777532,123,178.237.140.133,1
customer_144266,123,111.202.182.227,1
customer_971033,123,44.7.152.225,1
customer_628055,123,66.91.215.201,1
customer_346542,123,121.100.19.38,1
customer_645305,123,13.217.59.202,1
customer_347766,123,5.81.195.50,1
customer_326316,123,187.23.143.42,1
customer_334686,123,128.149.52.241,1
customer_885566,123,84.1.8.161,1
customer_756808,123,252.65.246.36,1
customer_385038,123,48.93.20.141,1
customer_685372,123,115.42.212.188,1
customer_66642,123,17.32.228.193,1
customer_989677,123,59.85.243.150,1
customer_565158,123,30.123.179.33,1
customer_841581,123,243.37.222.104,1
customer_961825,123,65.42.191.27,1
customer_500879,123,73.70.154.211,1
customer_959826,123,210.249.1.223,1
customer_257132,123,52.190.36.115,1
customer_68155,123,176.251.43.140,1
customer_974347,123,124.3.161.83,1
customer_460800,123,146.84.39.190,1
customer_468648,123,237.152.255.79,1
customer_788212,123,74.84.192.27,1
customer_203251,123,107.246.83.214,1
customer_482321,123,3.11.206.79,1
customer_90701,123,192.133.38.77,1
customer_610918,123,72.109.101.198,1
customer_663285,123,144.139.242.27,1
customer_63273,123,179.166.37.32,1
customer_648568,123,93.213.228.105,1
customer_228196,123,13.141.101.152,1
customer_418369,123,31.73.113.93,1
customer_808220,123,11.15.174.127,1
customer_813241,123,199.234.109.41,1
customer_469104,123,136.99.149.105,1
customer_533149,123,73.50.55.180,1
customer_773716,123,79.207.199.140,1
customer_891023,123,103.210.231.89,1
customer_451655,123,51.28.255.163,1
customer_708565,123,141.64.5.196,1
customer_306368,123,171.153.141.103,1
customer_317682,123,116.168.125.228,1
customer_83745,123,49.25.217.124,1
customer_600725,123,112.146.191.54,1
customer_806725,123,221.148.158.211,1
customer_397763,123,125.139.137.220,1
customer_761793,123,212.200.143.53,1
customer_559001,123,236.27.173.97,1
customer_191142,123,197.9.104.72,1
customer_519164,123,68.225.72.96,1
customer_991868,123,159.171.227.83,1
customer_586164,123,51.117.48.87,1
customer_645598,123,248.165.156.228,1
customer_342739,123,111.162.244.241,1
customer_175951,123,139.249.23.21,1
customer_960118,123,4.220.84.245,1
customer_751588,123,244.83.63.155,1
customer_854363,123,147.57.193.247,1
customer_232871,123,66.89.238.201,1
customer_254722,123,120.188.211.7,1
customer_243643,123,11.218.200.127,1
customer_759575,123,121.153.82.88,1
customer_701538,123,142.173.108.70,1
customer_62377,123,18.237.181.112,1
customer_720494,123,3.154.118.4,1
customer_81648,123,72.26.222.127,1
customer_958252,123,45.157.42.47,1
customer_575640,123,96.14.61.21,1
customer_970107,123,100.105.246.238,1
customer_943763,123,93.28.115.46,1
customer_308161,123,94.131.244.162,1
customer_384354,123,222.204.123.25,1
customer_125770,123,41.159.57.166,1
customer_720923,123,224.79.174.243,1
customer_649289,123,26.101.182.121,1
customer_98389,123,207.5.242.1,1
customer_574245,123,234.65.44.233,1
customer_37703,123,38.113.143.137,1
customer_742989,123,16.213.82.41,1
customer_779557,123,30.87.233.228,1
customer_617602,123,124.120.151.50,1
customer_64268,123,227.139.241.134,1
customer_67532,123,27.124.245.116,1
customer_304930,123,164.131.45.107,1
customer_81196,123,138.81.119.95,1
customer_225322,123,119.29.41.91,1
customer_389846,123,15.141.136.11,1
customer_413010,123,150.111.157.27,1
customer_231257,123,255.25.36.143,1
customer_374454,123,39.213.193.110,1
customer_649735,123,59.204.84.39,1
customer_154349,123,111.46.35.117,1
customer_630887,123,81.67.125.104,1
customer_659580,123,137.226.150.169,1
